# META_JSON={"dz_m": 25.0, "model_depth_m": 2000.0, "dome_depth_m": 600.0, "under_depth_m": 750.0, "crater_depth_m": 50.0, "affine6": [0.0002777777777778146, 0.0, -75.4093055555417, 0.0, -0.0002777777777778146, 4.504027777770425], "units": ["Complejo Cajamarca", "Edificio Volcánico", "Depósitos dentro del cráter", "Domo dacítico", "under_dome"], "unit_properties": {"Complejo Cajamarca": {"dens": 2.9, "chi": 0.01}, "Edificio Volcánico": {"dens": 1.8, "chi": 0.02}, "Depósitos dentro del cráter": {"dens": 1.95, "chi": 0.015}, "Domo dacítico": {"dens": 2.5, "chi": 0.03}, "under_dome": {"dens": 1.9, "chi": 0.02}}, "grid_shape": {"nk": 80, "H": 138, "W": 167}, "note": "Leer con pandas.read_csv(..., comment='#'). Cada fila es un intervalo vertical continuo por (x,y)."}
x_easting_m,y_northing_m,top_depth_m,bottom_depth_m,top_elev_m,bottom_elev_m,unit,dens,chi
-75.37777777776392,4.5019444444370915,625.0,2000.0,1711.0,336.0,Complejo Cajamarca,2.9,0.01
-75.37749999998614,4.5019444444370915,0.0,625.0,2330.0,1705.0,Edificio Volcánico,1.8,0.02
-75.37749999998614,4.5019444444370915,625.0,2000.0,1705.0,330.0,Complejo Cajamarca,2.9,0.01
-75.37722222220837,4.5019444444370915,0.0,625.0,2319.0,1694.0,Edificio Volcánico,1.8,0.02
-75.37722222220837,4.5019444444370915,625.0,2000.0,1694.0,319.0,Complejo Cajamarca,2.9,0.01
-75.37694444443059,4.5019444444370915,0.0,625.0,2308.0,1683.0,Edificio Volcánico,1.8,0.02
-75.37694444443059,4.5019444444370915,625.0,2000.0,1683.0,308.0,Complejo Cajamarca,2.9,0.01
-75.37666666665281,4.5019444444370915,0.0,625.0,2306.0,1681.0,Edificio Volcánico,1.8,0.02
-75.37666666665281,4.5019444444370915,625.0,2000.0,1681.0,306.0,Complejo Cajamarca,2.9,0.01
-75.37638888887504,4.5019444444370915,0.0,625.0,2307.0,1682.0,Edificio Volcánico,1.8,0.02
-75.37638888887504,4.5019444444370915,625.0,2000.0,1682.0,307.0,Complejo Cajamarca,2.9,0.01
-75.37611111109726,4.5019444444370915,0.0,625.0,2309.0,1684.0,Edificio Volcánico,1.8,0.02
-75.37611111109726,4.5019444444370915,625.0,2000.0,1684.0,309.0,Complejo Cajamarca,2.9,0.01
-75.37583333331948,4.5019444444370915,0.0,625.0,2310.0,1685.0,Edificio Volcánico,1.8,0.02
-75.37583333331948,4.5019444444370915,625.0,2000.0,1685.0,310.0,Complejo Cajamarca,2.9,0.01
-75.37555555554171,4.5019444444370915,0.0,625.0,2328.0,1703.0,Edificio Volcánico,1.8,0.02
-75.37555555554171,4.5019444444370915,625.0,2000.0,1703.0,328.0,Complejo Cajamarca,2.9,0.01
-75.37527777776393,4.5019444444370915,0.0,625.0,2337.0,1712.0,Edificio Volcánico,1.8,0.02
-75.37527777776393,4.5019444444370915,625.0,2000.0,1712.0,337.0,Complejo Cajamarca,2.9,0.01
-75.37499999998614,4.5019444444370915,0.0,625.0,2344.0,1719.0,Edificio Volcánico,1.8,0.02
-75.37499999998614,4.5019444444370915,625.0,2000.0,1719.0,344.0,Complejo Cajamarca,2.9,0.01
-75.37472222220836,4.5019444444370915,0.0,625.0,2372.0,1747.0,Edificio Volcánico,1.8,0.02
-75.37472222220836,4.5019444444370915,625.0,2000.0,1747.0,372.0,Complejo Cajamarca,2.9,0.01
-75.3744444444306,4.5019444444370915,0.0,625.0,2388.0,1763.0,Edificio Volcánico,1.8,0.02
-75.3744444444306,4.5019444444370915,625.0,2000.0,1763.0,388.0,Complejo Cajamarca,2.9,0.01
-75.37416666665281,4.5019444444370915,0.0,625.0,2406.0,1781.0,Edificio Volcánico,1.8,0.02
-75.37416666665281,4.5019444444370915,625.0,2000.0,1781.0,406.0,Complejo Cajamarca,2.9,0.01
-75.37388888887503,4.5019444444370915,0.0,625.0,2431.0,1806.0,Edificio Volcánico,1.8,0.02
-75.37388888887503,4.5019444444370915,625.0,2000.0,1806.0,431.0,Complejo Cajamarca,2.9,0.01
-75.37361111109726,4.5019444444370915,0.0,625.0,2448.0,1823.0,Edificio Volcánico,1.8,0.02
-75.37361111109726,4.5019444444370915,625.0,2000.0,1823.0,448.0,Complejo Cajamarca,2.9,0.01
-75.37333333331948,4.5019444444370915,0.0,625.0,2465.0,1840.0,Edificio Volcánico,1.8,0.02
-75.37333333331948,4.5019444444370915,625.0,2000.0,1840.0,465.0,Complejo Cajamarca,2.9,0.01
-75.3730555555417,4.5019444444370915,0.0,625.0,2484.0,1859.0,Edificio Volcánico,1.8,0.02
-75.3730555555417,4.5019444444370915,625.0,2000.0,1859.0,484.0,Complejo Cajamarca,2.9,0.01
-75.37277777776393,4.5019444444370915,0.0,625.0,2502.0,1877.0,Edificio Volcánico,1.8,0.02
-75.37277777776393,4.5019444444370915,625.0,2000.0,1877.0,502.0,Complejo Cajamarca,2.9,0.01
-75.37249999998615,4.5019444444370915,0.0,625.0,2525.0,1900.0,Edificio Volcánico,1.8,0.02
-75.37249999998615,4.5019444444370915,625.0,2000.0,1900.0,525.0,Complejo Cajamarca,2.9,0.01
-75.37222222220836,4.5019444444370915,0.0,625.0,2530.0,1905.0,Edificio Volcánico,1.8,0.02
-75.37222222220836,4.5019444444370915,625.0,2000.0,1905.0,530.0,Complejo Cajamarca,2.9,0.01
-75.3719444444306,4.5019444444370915,0.0,625.0,2542.0,1917.0,Edificio Volcánico,1.8,0.02
-75.3719444444306,4.5019444444370915,625.0,2000.0,1917.0,542.0,Complejo Cajamarca,2.9,0.01
-75.37166666665281,4.5019444444370915,0.0,625.0,2559.0,1934.0,Edificio Volcánico,1.8,0.02
-75.37166666665281,4.5019444444370915,625.0,2000.0,1934.0,559.0,Complejo Cajamarca,2.9,0.01
-75.37138888887503,4.5019444444370915,0.0,625.0,2578.0,1953.0,Edificio Volcánico,1.8,0.02
-75.37138888887503,4.5019444444370915,625.0,2000.0,1953.0,578.0,Complejo Cajamarca,2.9,0.01
-75.37111111109726,4.5019444444370915,0.0,2000.0,2596.0,596.0,Complejo Cajamarca,2.9,0.01
-75.37083333331948,4.5019444444370915,0.0,2000.0,2602.0,602.0,Complejo Cajamarca,2.9,0.01
-75.3705555555417,4.5019444444370915,0.0,2000.0,2606.0,606.0,Complejo Cajamarca,2.9,0.01
-75.37027777776392,4.5019444444370915,0.0,2000.0,2653.0,653.0,Complejo Cajamarca,2.9,0.01
-75.36999999998615,4.5019444444370915,0.0,2000.0,2697.0,697.0,Complejo Cajamarca,2.9,0.01
-75.36972222220837,4.5019444444370915,0.0,2000.0,2707.0,707.0,Complejo Cajamarca,2.9,0.01
-75.36944444443058,4.5019444444370915,0.0,2000.0,2706.0,706.0,Complejo Cajamarca,2.9,0.01
-75.36916666665282,4.5019444444370915,0.0,2000.0,2716.0,716.0,Complejo Cajamarca,2.9,0.01
-75.36888888887503,4.5019444444370915,0.0,2000.0,2739.0,739.0,Complejo Cajamarca,2.9,0.01
-75.36861111109725,4.5019444444370915,0.0,2000.0,2761.0,761.0,Complejo Cajamarca,2.9,0.01
-75.36833333331948,4.5019444444370915,0.0,2000.0,2773.0,773.0,Complejo Cajamarca,2.9,0.01
-75.3680555555417,4.5019444444370915,0.0,2000.0,2789.0,789.0,Complejo Cajamarca,2.9,0.01
-75.36777777776392,4.5019444444370915,0.0,2000.0,2806.0,806.0,Complejo Cajamarca,2.9,0.01
-75.36749999998615,4.5019444444370915,0.0,2000.0,2829.0,829.0,Complejo Cajamarca,2.9,0.01
-75.36722222220837,4.5019444444370915,0.0,2000.0,2839.0,839.0,Complejo Cajamarca,2.9,0.01
-75.36694444443059,4.5019444444370915,0.0,2000.0,2846.0,846.0,Complejo Cajamarca,2.9,0.01
-75.36666666665282,4.5019444444370915,0.0,2000.0,2857.0,857.0,Complejo Cajamarca,2.9,0.01
-75.36638888887504,4.5019444444370915,0.0,2000.0,2863.0,863.0,Complejo Cajamarca,2.9,0.01
-75.36611111109725,4.5019444444370915,0.0,2000.0,2862.0,862.0,Complejo Cajamarca,2.9,0.01
-75.36583333331947,4.5019444444370915,0.0,2000.0,2859.0,859.0,Complejo Cajamarca,2.9,0.01
-75.3655555555417,4.5019444444370915,0.0,2000.0,2852.0,852.0,Complejo Cajamarca,2.9,0.01
-75.36527777776392,4.5019444444370915,0.0,2000.0,2843.0,843.0,Complejo Cajamarca,2.9,0.01
-75.36499999998614,4.5019444444370915,0.0,2000.0,2834.0,834.0,Complejo Cajamarca,2.9,0.01
-75.36472222220837,4.5019444444370915,0.0,2000.0,2828.0,828.0,Complejo Cajamarca,2.9,0.01
-75.36444444443059,4.5019444444370915,0.0,2000.0,2818.0,818.0,Complejo Cajamarca,2.9,0.01
-75.3641666666528,4.5019444444370915,0.0,2000.0,2803.0,803.0,Complejo Cajamarca,2.9,0.01
-75.36388888887504,4.5019444444370915,0.0,2000.0,2785.0,785.0,Complejo Cajamarca,2.9,0.01
-75.36361111109726,4.5019444444370915,0.0,2000.0,2773.0,773.0,Complejo Cajamarca,2.9,0.01
-75.36333333331947,4.5019444444370915,0.0,2000.0,2758.0,758.0,Complejo Cajamarca,2.9,0.01
-75.3630555555417,4.5019444444370915,0.0,2000.0,2749.0,749.0,Complejo Cajamarca,2.9,0.01
-75.40916666665282,4.501666666659314,0.0,2000.0,1949.0,-51.0,Complejo Cajamarca,2.9,0.01
-75.40888888887504,4.501666666659314,0.0,2000.0,1931.0,-69.0,Complejo Cajamarca,2.9,0.01
-75.40861111109726,4.501666666659314,0.0,2000.0,1918.0,-82.0,Complejo Cajamarca,2.9,0.01
-75.40833333331949,4.501666666659314,0.0,625.0,1914.0,1289.0,Edificio Volcánico,1.8,0.02
-75.40833333331949,4.501666666659314,625.0,2000.0,1289.0,-86.0,Complejo Cajamarca,2.9,0.01
-75.40805555554171,4.501666666659314,0.0,625.0,1916.0,1291.0,Edificio Volcánico,1.8,0.02
-75.40805555554171,4.501666666659314,625.0,2000.0,1291.0,-84.0,Complejo Cajamarca,2.9,0.01
-75.40777777776393,4.501666666659314,0.0,625.0,1924.0,1299.0,Edificio Volcánico,1.8,0.02
-75.40777777776393,4.501666666659314,625.0,2000.0,1299.0,-76.0,Complejo Cajamarca,2.9,0.01
-75.40749999998616,4.501666666659314,0.0,625.0,1943.0,1318.0,Edificio Volcánico,1.8,0.02
-75.40749999998616,4.501666666659314,625.0,2000.0,1318.0,-57.0,Complejo Cajamarca,2.9,0.01
-75.40722222220838,4.501666666659314,0.0,625.0,1960.0,1335.0,Edificio Volcánico,1.8,0.02
-75.40722222220838,4.501666666659314,625.0,2000.0,1335.0,-40.0,Complejo Cajamarca,2.9,0.01
-75.4069444444306,4.501666666659314,0.0,625.0,1970.0,1345.0,Edificio Volcánico,1.8,0.02
-75.4069444444306,4.501666666659314,625.0,2000.0,1345.0,-30.0,Complejo Cajamarca,2.9,0.01
-75.40666666665281,4.501666666659314,0.0,625.0,1976.0,1351.0,Edificio Volcánico,1.8,0.02
-75.40666666665281,4.501666666659314,625.0,2000.0,1351.0,-24.0,Complejo Cajamarca,2.9,0.01
-75.40638888887504,4.501666666659314,0.0,625.0,1992.0,1367.0,Edificio Volcánico,1.8,0.02
-75.40638888887504,4.501666666659314,625.0,2000.0,1367.0,-8.0,Complejo Cajamarca,2.9,0.01
-75.40611111109726,4.501666666659314,0.0,625.0,2009.0,1384.0,Edificio Volcánico,1.8,0.02
-75.40611111109726,4.501666666659314,625.0,2000.0,1384.0,9.0,Complejo Cajamarca,2.9,0.01
-75.40583333331948,4.501666666659314,0.0,625.0,2015.0,1390.0,Edificio Volcánico,1.8,0.02
-75.40583333331948,4.501666666659314,625.0,2000.0,1390.0,15.0,Complejo Cajamarca,2.9,0.01
-75.40555555554171,4.501666666659314,0.0,625.0,2022.0,1397.0,Edificio Volcánico,1.8,0.02
-75.40555555554171,4.501666666659314,625.0,2000.0,1397.0,22.0,Complejo Cajamarca,2.9,0.01
-75.40527777776393,4.501666666659314,0.0,625.0,2025.0,1400.0,Edificio Volcánico,1.8,0.02
-75.40527777776393,4.501666666659314,625.0,2000.0,1400.0,25.0,Complejo Cajamarca,2.9,0.01
-75.40499999998615,4.501666666659314,0.0,625.0,2025.0,1400.0,Edificio Volcánico,1.8,0.02
-75.40499999998615,4.501666666659314,625.0,2000.0,1400.0,25.0,Complejo Cajamarca,2.9,0.01
-75.40472222220838,4.501666666659314,0.0,625.0,2032.0,1407.0,Edificio Volcánico,1.8,0.02
-75.40472222220838,4.501666666659314,625.0,2000.0,1407.0,32.0,Complejo Cajamarca,2.9,0.01
-75.4044444444306,4.501666666659314,0.0,625.0,2035.0,1410.0,Edificio Volcánico,1.8,0.02
-75.4044444444306,4.501666666659314,625.0,2000.0,1410.0,35.0,Complejo Cajamarca,2.9,0.01
-75.40416666665281,4.501666666659314,0.0,625.0,2037.0,1412.0,Edificio Volcánico,1.8,0.02
-75.40416666665281,4.501666666659314,625.0,2000.0,1412.0,37.0,Complejo Cajamarca,2.9,0.01
-75.40388888887504,4.501666666659314,0.0,625.0,2030.0,1405.0,Edificio Volcánico,1.8,0.02
-75.40388888887504,4.501666666659314,625.0,2000.0,1405.0,30.0,Complejo Cajamarca,2.9,0.01
-75.40361111109726,4.501666666659314,0.0,625.0,2023.0,1398.0,Edificio Volcánico,1.8,0.02
-75.40361111109726,4.501666666659314,625.0,2000.0,1398.0,23.0,Complejo Cajamarca,2.9,0.01
-75.40333333331948,4.501666666659314,0.0,625.0,2021.0,1396.0,Edificio Volcánico,1.8,0.02
-75.40333333331948,4.501666666659314,625.0,2000.0,1396.0,21.0,Complejo Cajamarca,2.9,0.01
-75.40305555554171,4.501666666659314,0.0,625.0,2017.0,1392.0,Edificio Volcánico,1.8,0.02
-75.40305555554171,4.501666666659314,625.0,2000.0,1392.0,17.0,Complejo Cajamarca,2.9,0.01
-75.40277777776393,4.501666666659314,0.0,625.0,2020.0,1395.0,Edificio Volcánico,1.8,0.02
-75.40277777776393,4.501666666659314,625.0,2000.0,1395.0,20.0,Complejo Cajamarca,2.9,0.01
-75.40249999998615,4.501666666659314,0.0,625.0,2016.0,1391.0,Edificio Volcánico,1.8,0.02
-75.40249999998615,4.501666666659314,625.0,2000.0,1391.0,16.0,Complejo Cajamarca,2.9,0.01
-75.40222222220837,4.501666666659314,0.0,625.0,2018.0,1393.0,Edificio Volcánico,1.8,0.02
-75.40222222220837,4.501666666659314,625.0,2000.0,1393.0,18.0,Complejo Cajamarca,2.9,0.01
-75.4019444444306,4.501666666659314,0.0,625.0,2028.0,1403.0,Edificio Volcánico,1.8,0.02
-75.4019444444306,4.501666666659314,625.0,2000.0,1403.0,28.0,Complejo Cajamarca,2.9,0.01
-75.40166666665282,4.501666666659314,0.0,625.0,2035.0,1410.0,Edificio Volcánico,1.8,0.02
-75.40166666665282,4.501666666659314,625.0,2000.0,1410.0,35.0,Complejo Cajamarca,2.9,0.01
-75.40138888887503,4.501666666659314,0.0,625.0,2042.0,1417.0,Edificio Volcánico,1.8,0.02
-75.40138888887503,4.501666666659314,625.0,2000.0,1417.0,42.0,Complejo Cajamarca,2.9,0.01
-75.40111111109726,4.501666666659314,0.0,625.0,2050.0,1425.0,Edificio Volcánico,1.8,0.02
-75.40111111109726,4.501666666659314,625.0,2000.0,1425.0,50.0,Complejo Cajamarca,2.9,0.01
-75.40083333331948,4.501666666659314,0.0,625.0,2058.0,1433.0,Edificio Volcánico,1.8,0.02
-75.40083333331948,4.501666666659314,625.0,2000.0,1433.0,58.0,Complejo Cajamarca,2.9,0.01
-75.4005555555417,4.501666666659314,0.0,625.0,2065.0,1440.0,Edificio Volcánico,1.8,0.02
-75.4005555555417,4.501666666659314,625.0,2000.0,1440.0,65.0,Complejo Cajamarca,2.9,0.01
-75.40027777776393,4.501666666659314,0.0,625.0,2070.0,1445.0,Edificio Volcánico,1.8,0.02
-75.40027777776393,4.501666666659314,625.0,2000.0,1445.0,70.0,Complejo Cajamarca,2.9,0.01
-75.39999999998615,4.501666666659314,0.0,625.0,2061.0,1436.0,Edificio Volcánico,1.8,0.02
-75.39999999998615,4.501666666659314,625.0,2000.0,1436.0,61.0,Complejo Cajamarca,2.9,0.01
-75.39972222220837,4.501666666659314,0.0,625.0,2068.0,1443.0,Edificio Volcánico,1.8,0.02
-75.39972222220837,4.501666666659314,625.0,2000.0,1443.0,68.0,Complejo Cajamarca,2.9,0.01
-75.3994444444306,4.501666666659314,0.0,625.0,2062.0,1437.0,Edificio Volcánico,1.8,0.02
-75.3994444444306,4.501666666659314,625.0,2000.0,1437.0,62.0,Complejo Cajamarca,2.9,0.01
-75.39916666665282,4.501666666659314,0.0,625.0,2055.0,1430.0,Edificio Volcánico,1.8,0.02
-75.39916666665282,4.501666666659314,625.0,2000.0,1430.0,55.0,Complejo Cajamarca,2.9,0.01
-75.39888888887504,4.501666666659314,0.0,625.0,2048.0,1423.0,Edificio Volcánico,1.8,0.02
-75.39888888887504,4.501666666659314,625.0,2000.0,1423.0,48.0,Complejo Cajamarca,2.9,0.01
-75.39861111109727,4.501666666659314,0.0,625.0,2052.0,1427.0,Edificio Volcánico,1.8,0.02
-75.39861111109727,4.501666666659314,625.0,2000.0,1427.0,52.0,Complejo Cajamarca,2.9,0.01
-75.39833333331948,4.501666666659314,0.0,625.0,2061.0,1436.0,Edificio Volcánico,1.8,0.02
-75.39833333331948,4.501666666659314,625.0,2000.0,1436.0,61.0,Complejo Cajamarca,2.9,0.01
-75.3980555555417,4.501666666659314,0.0,625.0,2067.0,1442.0,Edificio Volcánico,1.8,0.02
-75.3980555555417,4.501666666659314,625.0,2000.0,1442.0,67.0,Complejo Cajamarca,2.9,0.01
-75.39777777776392,4.501666666659314,0.0,625.0,2071.0,1446.0,Edificio Volcánico,1.8,0.02
-75.39777777776392,4.501666666659314,625.0,2000.0,1446.0,71.0,Complejo Cajamarca,2.9,0.01
-75.39749999998615,4.501666666659314,0.0,625.0,2098.0,1473.0,Edificio Volcánico,1.8,0.02
-75.39749999998615,4.501666666659314,625.0,2000.0,1473.0,98.0,Complejo Cajamarca,2.9,0.01
-75.39722222220837,4.501666666659314,0.0,625.0,2108.0,1483.0,Edificio Volcánico,1.8,0.02
-75.39722222220837,4.501666666659314,625.0,2000.0,1483.0,108.0,Complejo Cajamarca,2.9,0.01
-75.39694444443059,4.501666666659314,0.0,625.0,2113.0,1488.0,Edificio Volcánico,1.8,0.02
-75.39694444443059,4.501666666659314,625.0,2000.0,1488.0,113.0,Complejo Cajamarca,2.9,0.01
-75.39666666665282,4.501666666659314,0.0,625.0,2122.0,1497.0,Edificio Volcánico,1.8,0.02
-75.39666666665282,4.501666666659314,625.0,2000.0,1497.0,122.0,Complejo Cajamarca,2.9,0.01
-75.39638888887504,4.501666666659314,0.0,625.0,2143.0,1518.0,Edificio Volcánico,1.8,0.02
-75.39638888887504,4.501666666659314,625.0,2000.0,1518.0,143.0,Complejo Cajamarca,2.9,0.01
-75.39611111109726,4.501666666659314,0.0,625.0,2160.0,1535.0,Edificio Volcánico,1.8,0.02
-75.39611111109726,4.501666666659314,625.0,2000.0,1535.0,160.0,Complejo Cajamarca,2.9,0.01
-75.39583333331949,4.501666666659314,0.0,625.0,2183.0,1558.0,Edificio Volcánico,1.8,0.02
-75.39583333331949,4.501666666659314,625.0,2000.0,1558.0,183.0,Complejo Cajamarca,2.9,0.01
-75.3955555555417,4.501666666659314,0.0,625.0,2203.0,1578.0,Edificio Volcánico,1.8,0.02
-75.3955555555417,4.501666666659314,625.0,2000.0,1578.0,203.0,Complejo Cajamarca,2.9,0.01
-75.39527777776392,4.501666666659314,0.0,625.0,2212.0,1587.0,Edificio Volcánico,1.8,0.02
-75.39527777776392,4.501666666659314,625.0,2000.0,1587.0,212.0,Complejo Cajamarca,2.9,0.01
-75.39499999998615,4.501666666659314,0.0,625.0,2223.0,1598.0,Edificio Volcánico,1.8,0.02
-75.39499999998615,4.501666666659314,625.0,2000.0,1598.0,223.0,Complejo Cajamarca,2.9,0.01
-75.39472222220837,4.501666666659314,0.0,625.0,2241.0,1616.0,Edificio Volcánico,1.8,0.02
-75.39472222220837,4.501666666659314,625.0,2000.0,1616.0,241.0,Complejo Cajamarca,2.9,0.01
-75.39444444443059,4.501666666659314,0.0,625.0,2250.0,1625.0,Edificio Volcánico,1.8,0.02
-75.39444444443059,4.501666666659314,625.0,2000.0,1625.0,250.0,Complejo Cajamarca,2.9,0.01
-75.39416666665282,4.501666666659314,0.0,625.0,2251.0,1626.0,Edificio Volcánico,1.8,0.02
-75.39416666665282,4.501666666659314,625.0,2000.0,1626.0,251.0,Complejo Cajamarca,2.9,0.01
-75.39388888887504,4.501666666659314,0.0,625.0,2255.0,1630.0,Edificio Volcánico,1.8,0.02
-75.39388888887504,4.501666666659314,625.0,2000.0,1630.0,255.0,Complejo Cajamarca,2.9,0.01
-75.39361111109726,4.501666666659314,0.0,625.0,2262.0,1637.0,Edificio Volcánico,1.8,0.02
-75.39361111109726,4.501666666659314,625.0,2000.0,1637.0,262.0,Complejo Cajamarca,2.9,0.01
-75.39333333331948,4.501666666659314,0.0,625.0,2272.0,1647.0,Edificio Volcánico,1.8,0.02
-75.39333333331948,4.501666666659314,625.0,2000.0,1647.0,272.0,Complejo Cajamarca,2.9,0.01
-75.39305555554171,4.501666666659314,0.0,625.0,2290.0,1665.0,Edificio Volcánico,1.8,0.02
-75.39305555554171,4.501666666659314,625.0,2000.0,1665.0,290.0,Complejo Cajamarca,2.9,0.01
-75.39277777776392,4.501666666659314,0.0,625.0,2307.0,1682.0,Edificio Volcánico,1.8,0.02
-75.39277777776392,4.501666666659314,625.0,2000.0,1682.0,307.0,Complejo Cajamarca,2.9,0.01
-75.39249999998614,4.501666666659314,0.0,625.0,2318.0,1693.0,Edificio Volcánico,1.8,0.02
-75.39249999998614,4.501666666659314,625.0,2000.0,1693.0,318.0,Complejo Cajamarca,2.9,0.01
-75.39222222220837,4.501666666659314,0.0,625.0,2318.0,1693.0,Edificio Volcánico,1.8,0.02
-75.39222222220837,4.501666666659314,625.0,2000.0,1693.0,318.0,Complejo Cajamarca,2.9,0.01
-75.39194444443059,4.501666666659314,0.0,625.0,2318.0,1693.0,Edificio Volcánico,1.8,0.02
-75.39194444443059,4.501666666659314,625.0,2000.0,1693.0,318.0,Complejo Cajamarca,2.9,0.01
-75.39166666665281,4.501666666659314,0.0,625.0,2314.0,1689.0,Edificio Volcánico,1.8,0.02
-75.39166666665281,4.501666666659314,625.0,2000.0,1689.0,314.0,Complejo Cajamarca,2.9,0.01
-75.39138888887504,4.501666666659314,0.0,625.0,2312.0,1687.0,Edificio Volcánico,1.8,0.02
-75.39138888887504,4.501666666659314,625.0,2000.0,1687.0,312.0,Complejo Cajamarca,2.9,0.01
-75.39111111109726,4.501666666659314,0.0,625.0,2312.0,1687.0,Edificio Volcánico,1.8,0.02
-75.39111111109726,4.501666666659314,625.0,2000.0,1687.0,312.0,Complejo Cajamarca,2.9,0.01
-75.39083333331948,4.501666666659314,0.0,625.0,2320.0,1695.0,Edificio Volcánico,1.8,0.02
-75.39083333331948,4.501666666659314,625.0,2000.0,1695.0,320.0,Complejo Cajamarca,2.9,0.01
-75.39055555554171,4.501666666659314,0.0,625.0,2321.0,1696.0,Edificio Volcánico,1.8,0.02
-75.39055555554171,4.501666666659314,625.0,2000.0,1696.0,321.0,Complejo Cajamarca,2.9,0.01
-75.39027777776393,4.501666666659314,0.0,625.0,2329.0,1704.0,Edificio Volcánico,1.8,0.02
-75.39027777776393,4.501666666659314,625.0,2000.0,1704.0,329.0,Complejo Cajamarca,2.9,0.01
-75.38999999998614,4.501666666659314,0.0,625.0,2348.0,1723.0,Edificio Volcánico,1.8,0.02
-75.38999999998614,4.501666666659314,625.0,2000.0,1723.0,348.0,Complejo Cajamarca,2.9,0.01
-75.38972222220838,4.501666666659314,0.0,625.0,2365.0,1740.0,Edificio Volcánico,1.8,0.02
-75.38972222220838,4.501666666659314,625.0,2000.0,1740.0,365.0,Complejo Cajamarca,2.9,0.01
-75.3894444444306,4.501666666659314,0.0,625.0,2372.0,1747.0,Edificio Volcánico,1.8,0.02
-75.3894444444306,4.501666666659314,625.0,2000.0,1747.0,372.0,Complejo Cajamarca,2.9,0.01
-75.38916666665281,4.501666666659314,0.0,625.0,2381.0,1756.0,Edificio Volcánico,1.8,0.02
-75.38916666665281,4.501666666659314,625.0,2000.0,1756.0,381.0,Complejo Cajamarca,2.9,0.01
-75.38888888887504,4.501666666659314,0.0,625.0,2398.0,1773.0,Edificio Volcánico,1.8,0.02
-75.38888888887504,4.501666666659314,625.0,2000.0,1773.0,398.0,Complejo Cajamarca,2.9,0.01
-75.38861111109726,4.501666666659314,0.0,625.0,2404.0,1779.0,Edificio Volcánico,1.8,0.02
-75.38861111109726,4.501666666659314,625.0,2000.0,1779.0,404.0,Complejo Cajamarca,2.9,0.01
-75.38833333331948,4.501666666659314,0.0,625.0,2410.0,1785.0,Edificio Volcánico,1.8,0.02
-75.38833333331948,4.501666666659314,625.0,2000.0,1785.0,410.0,Complejo Cajamarca,2.9,0.01
-75.3880555555417,4.501666666659314,0.0,625.0,2409.0,1784.0,Edificio Volcánico,1.8,0.02
-75.3880555555417,4.501666666659314,625.0,2000.0,1784.0,409.0,Complejo Cajamarca,2.9,0.01
-75.38777777776393,4.501666666659314,0.0,625.0,2408.0,1783.0,Edificio Volcánico,1.8,0.02
-75.38777777776393,4.501666666659314,625.0,2000.0,1783.0,408.0,Complejo Cajamarca,2.9,0.01
-75.38749999998615,4.501666666659314,0.0,625.0,2415.0,1790.0,Edificio Volcánico,1.8,0.02
-75.38749999998615,4.501666666659314,625.0,2000.0,1790.0,415.0,Complejo Cajamarca,2.9,0.01
-75.38722222220836,4.501666666659314,0.0,625.0,2450.0,1825.0,Edificio Volcánico,1.8,0.02
-75.38722222220836,4.501666666659314,625.0,2000.0,1825.0,450.0,Complejo Cajamarca,2.9,0.01
-75.3869444444306,4.501666666659314,0.0,625.0,2478.0,1853.0,Edificio Volcánico,1.8,0.02
-75.3869444444306,4.501666666659314,625.0,2000.0,1853.0,478.0,Complejo Cajamarca,2.9,0.01
-75.38666666665281,4.501666666659314,0.0,625.0,2497.0,1872.0,Edificio Volcánico,1.8,0.02
-75.38666666665281,4.501666666659314,625.0,2000.0,1872.0,497.0,Complejo Cajamarca,2.9,0.01
-75.38638888887503,4.501666666659314,0.0,625.0,2510.0,1885.0,Edificio Volcánico,1.8,0.02
-75.38638888887503,4.501666666659314,625.0,2000.0,1885.0,510.0,Complejo Cajamarca,2.9,0.01
-75.38611111109726,4.501666666659314,0.0,625.0,2522.0,1897.0,Edificio Volcánico,1.8,0.02
-75.38611111109726,4.501666666659314,625.0,2000.0,1897.0,522.0,Complejo Cajamarca,2.9,0.01
-75.38583333331948,4.501666666659314,0.0,625.0,2522.0,1897.0,Edificio Volcánico,1.8,0.02
-75.38583333331948,4.501666666659314,625.0,2000.0,1897.0,522.0,Complejo Cajamarca,2.9,0.01
-75.3855555555417,4.501666666659314,0.0,625.0,2516.0,1891.0,Edificio Volcánico,1.8,0.02
-75.3855555555417,4.501666666659314,625.0,2000.0,1891.0,516.0,Complejo Cajamarca,2.9,0.01
-75.38527777776393,4.501666666659314,0.0,625.0,2510.0,1885.0,Edificio Volcánico,1.8,0.02
-75.38527777776393,4.501666666659314,625.0,2000.0,1885.0,510.0,Complejo Cajamarca,2.9,0.01
-75.38499999998615,4.501666666659314,0.0,625.0,2503.0,1878.0,Edificio Volcánico,1.8,0.02
-75.38499999998615,4.501666666659314,625.0,2000.0,1878.0,503.0,Complejo Cajamarca,2.9,0.01
